Iteration	Posterior	Likelihood	Prior	clock_bg	extirpation_rate[1]	extirpation_rate[2]	extirpation_rate[3]	dispersal_rate[1][1]	dispersal_rate[1][2]	dispersal_rate[2][1]	dispersal_rate[2][2]	dispersal_rate[3][1]	dispersal_rate[3][2]	allopatry_prob	sympatry_prob
952	-1617.84	-47.8581	-1569.98	0.47018	0.264963	0.323415	0.373872	0.0682582	0.0252094	0.0514266	0.0258316	0.0298104	0.133212	0.425007	0.574993
953	-1616.57	-50.2827	-1566.28	0.328703	0.264963	0.154784	0.267536	0.0669116	0.0240449	0.0474132	0.0321516	0.0298104	0.179755	0.439167	0.560833
954	-1617.26	-50.4856	-1566.77	0.328675	0.264963	0.23315	0.267536	0.0356521	0.0153299	0.0474132	0.0429428	0.0298104	0.179755	0.439167	0.560833
955	-1613.59	-45.2905	-1568.3	0.724606	0.158019	0.198789	0.228836	0.0356521	0.0153299	0.0378553	0.0429428	0.0345569	0.132829	0.266644	0.733356
956	-1613.98	-45.807	-1568.17	0.655424	0.157554	0.198789	0.228836	0.0356521	0.013395	0.0378553	0.0642312	0.0327973	0.172217	0.266644	0.733356
957	-1613.46	-44.0587	-1569.4	0.748279	0.157554	0.258655	0.228836	0.0356521	0.00835832	0.0244828	0.0642312	0.0422323	0.196819	0.0852806	0.914719
958	-1612.07	-44.4333	-1567.63	0.676883	0.157554	0.194177	0.228836	0.045896	0.00823533	0.0164768	0.0642312	0.0590171	0.137297	0.0852806	0.914719
959	-1613.04	-47.4994	-1565.54	0.527079	0.0909398	0.175246	0.228836	0.0413072	0.00641744	0.0164768	0.118939	0.0590171	0.137297	0.0524377	0.947562
960	-1610.15	-45.5762	-1564.57	0.506495	0.0909398	0.175246	0.213171	0.0413072	0.0116446	0.0164768	0.0579544	0.0448285	0.121954	0.0903308	0.909669
961	-1610.71	-48.2091	-1562.5	0.273673	0.0909398	0.0995585	0.350829	0.0413072	0.0116446	0.0164768	0.0462604	0.0204914	0.121954	0.0903308	0.909669
962	-1611.22	-45.6721	-1565.55	0.526429	0.0979352	0.0840108	0.368572	0.0789909	0.0162292	0.0164768	0.0420463	0.0247634	0.121954	0.0903308	0.909669
963	-1615.23	-48.6261	-1566.6	0.526429	0.129064	0.0682125	0.368572	0.0789909	0.0157566	0.0164768	0.0407109	0.0261753	0.212233	0.0903308	0.909669
964	-1614.93	-48.3489	-1566.58	0.407126	0.156804	0.0682125	0.446992	0.0789909	0.0105404	0.0164768	0.0407109	0.0175035	0.212233	0.163717	0.836283
965	-1613.05	-46.9163	-1566.13	0.383448	0.106727	0.0822635	0.472494	0.0645209	0.0105404	0.0109412	0.0407109	0.0267445	0.212233	0.163717	0.836283
966	-1613.31	-48.3468	-1564.97	0.285284	0.137946	0.0835573	0.458468	0.0968296	0.00822068	0.0109412	0.0463115	0.0267445	0.212233	0.0330064	0.966994
967	-1611.98	-46.0461	-1565.94	0.521887	0.140703	0.12947	0.291396	0.0622364	0.0101483	0.0102519	0.0463115	0.0172222	0.23406	0.0330064	0.966994
968	-1614.41	-47.6997	-1566.71	0.502499	0.140703	0.131538	0.291396	0.0973543	0.0158917	0.0128744	0.102585	0.0124056	0.23406	0.0330064	0.966994
969	-1612.97	-46.0759	-1566.89	0.68974	0.118725	0.131538	0.245063	0.0973543	0.0158917	0.0128744	0.102585	0.0124056	0.132744	0.0330064	0.966994
970	-1611.48	-47.6255	-1563.86	0.329893	0.118725	0.108121	0.393593	0.0973543	0.0145514	0.0128744	0.0309508	0.0167833	0.132744	0.0330064	0.966994
971	-1612.03	-46.8575	-1565.17	0.498067	0.126352	0.108121	0.248846	0.11235	0.0156027	0.0127749	0.0309508	0.0167833	0.166382	0.0975378	0.902462
972	-1612.57	-48.0071	-1564.57	0.498067	0.126352	0.108121	0.182304	0.11235	0.0230694	0.0211515	0.048685	0.0103159	0.139034	0.112537	0.887463
973	-1613.02	-47.58	-1565.44	0.545746	0.18272	0.108121	0.182304	0.11235	0.0175052	0.0437955	0.0425386	0.0107732	0.145958	0.0521196	0.94788
974	-1613.22	-48.7039	-1564.52	0.474356	0.18272	0.108121	0.160441	0.0757478	0.0175052	0.044806	0.0537336	0.00666209	0.156186	0.0798683	0.920132
975	-1612.7	-45.1926	-1567.51	0.579448	0.18272	0.176233	0.296433	0.0581642	0.019579	0.0254825	0.061576	0.00666209	0.156186	0.115816	0.884184
976	-1612.96	-43.8823	-1569.08	0.862383	0.0933181	0.176233	0.285302	0.0443185	0.0226004	0.0254825	0.0439541	0.00823276	0.157857	0.115816	0.884184
977	-1612.28	-42.9803	-1569.3	0.860626	0.0933181	0.231639	0.285302	0.0515016	0.0209486	0.0249556	0.0348927	0.00823276	0.157857	0.0627069	0.937293
978	-1612	-44.2914	-1567.71	0.797485	0.100947	0.162815	0.215131	0.0361733	0.0310229	0.0249556	0.0395495	0.00553173	0.157857	0.151737	0.848263
979	-1613.81	-44.088	-1569.72	1.00291	0.109043	0.162815	0.205452	0.0361733	0.0255549	0.0239931	0.0427213	0.00553173	0.157857	0.151737	0.848263
980	-1610.65	-44.2977	-1566.35	0.610554	0.109043	0.162815	0.281581	0.0254454	0.0262052	0.0185301	0.0611247	0.00553173	0.157857	0.088901	0.911099
981	-1611.15	-46.6058	-1564.54	0.456307	0.109043	0.150813	0.239724	0.0166572	0.0262052	0.0185301	0.0585456	0.00553173	0.157857	0.224961	0.775039
982	-1611.01	-45.6963	-1565.31	0.544787	0.109043	0.150813	0.239724	0.0193207	0.0261785	0.01467	0.078205	0.00552745	0.157857	0.106851	0.893149
983	-1611.91	-46.4874	-1565.42	0.510236	0.109043	0.150813	0.239724	0.0306993	0.0212359	0.0194692	0.0906239	0.00552745	0.180281	0.106851	0.893149
984	-1612.43	-44.5494	-1567.89	0.644283	0.096521	0.150813	0.367055	0.0246886	0.0212359	0.0194692	0.0906239	0.00552745	0.183523	0.106851	0.893149
985	-1611.85	-44.3918	-1567.46	0.629915	0.096521	0.150813	0.367055	0.0401664	0.0212359	0.0260507	0.0763464	0.00725939	0.155257	0.0861065	0.913893
986	-1614.79	-43.8125	-1570.98	0.790484	0.096521	0.194309	0.458576	0.0482638	0.0270281	0.0260507	0.119724	0.00676527	0.155257	0.0861065	0.913893
987	-1614.45	-47.0497	-1567.4	0.488389	0.096521	0.111772	0.458576	0.0482638	0.0180471	0.0260507	0.130394	0.00676527	0.155257	0.153751	0.846249
988	-1614.67	-47.6857	-1566.99	0.472571	0.096521	0.107352	0.458576	0.0336478	0.0180471	0.0260507	0.130394	0.00491871	0.135777	0.223894	0.776106
989	-1614.42	-49.1962	-1565.23	0.40436	0.096521	0.136357	0.317588	0.0449003	0.0138152	0.0260507	0.130394	0.00491871	0.135777	0.207632	0.792368
990	-1614.34	-49.6558	-1564.68	0.365904	0.096521	0.0918944	0.317588	0.0449003	0.0138152	0.0269004	0.130394	0.00806578	0.171103	0.157061	0.842939
991	-1612.11	-45.2579	-1566.85	0.565475	0.096521	0.14882	0.317588	0.0333132	0.0138152	0.0269004	0.093432	0.0105074	0.189287	0.118514	0.881486
992	-1613.72	-47.3701	-1566.35	0.473216	0.096521	0.129484	0.317588	0.0315842	0.022641	0.0226852	0.151228	0.0118355	0.189287	0.118514	0.881486
993	-1614.92	-49.8313	-1565.09	0.362078	0.0876273	0.129484	0.274659	0.0740854	0.0244022	0.0226852	0.107	0.0132712	0.189287	0.296924	0.703076
994	-1617.26	-49.9979	-1567.27	0.520141	0.0697623	0.121116	0.260825	0.0740854	0.0244022	0.0314419	0.0978777	0.0179364	0.284957	0.296924	0.703076
995	-1616.06	-48.3022	-1567.76	0.441372	0.0697623	0.259077	0.25142	0.0740854	0.0159934	0.0226669	0.0978777	0.0283684	0.284957	0.391431	0.608569
996	-1618.29	-46.747	-1571.54	0.798204	0.0746314	0.326778	0.25142	0.0740854	0.0159934	0.0223687	0.0978777	0.0283684	0.233767	0.39814	0.60186
997	-1614.65	-46.1384	-1568.51	0.509822	0.0746314	0.326778	0.318753	0.0740854	0.0159934	0.0216752	0.0889688	0.0270403	0.172523	0.266068	0.733932
998	-1616.42	-44.0853	-1572.34	0.851896	0.116976	0.326778	0.330615	0.0740854	0.0159934	0.0216752	0.0774099	0.0270403	0.170787	0.266068	0.733932
999	-1616.6	-42.7526	-1573.85	0.803232	0.166428	0.326778	0.52104	0.0544511	0.0159934	0.0218751	0.0617855	0.0270403	0.170787	0.226906	0.773094
1000	-1616.56	-44.6644	-1571.9	0.445296	0.0993557	0.359909	0.61478	0.0544511	0.0247643	0.0316757	0.0698537	0.0342956	0.240188	0.226906	0.773094
