Iteration	Posterior	Likelihood	Prior	r_gain	r_loss	dp	widespread_sympatry	subset_sympatry	allopatry	clock_bg
17500	-145.641	-143.972	-1.66803	0.714379	0.285621	0.46546	0.510742	0.345881	0.143377	0.00160311
17510	-141.009	-138.867	-2.14204	0.499668	0.500332	0.669188	0.0899269	0.522126	0.387947	0.00159432
17520	-141.37	-142.156	0.786282	0.326624	0.673376	0.238099	0.411779	0.177647	0.410575	0.00291708
17530	-149.688	-151.443	1.75554	0.430317	0.569683	0.195938	0.228221	0.577933	0.193847	0.00126748
17540	-138.393	-136.54	-1.85368	0.594246	0.405754	0.512434	0.369489	0.355952	0.274559	0.00233083
17550	-134.099	-130.126	-3.97299	0.51822	0.48178	0.828682	0.116812	0.780573	0.102615	0.00165306
17560	-136.523	-133.324	-3.19927	0.797766	0.202234	0.724735	0.158284	0.582032	0.259683	0.000883751
17570	-138.783	-135.087	-3.69598	0.692239	0.307761	0.751184	0.205462	0.194329	0.600209	0.000627674
17580	-136.942	-130.878	-6.06434	0.750815	0.249185	0.963011	0.269818	0.307862	0.42232	0.0011137
17590	-136.295	-126.992	-9.30353	0.528307	0.471693	1.39641	0.0793097	0.240749	0.679941	0.00182358
17600	-132.816	-128.391	-4.42493	0.539374	0.460626	1.25451	0.0017123	0.473186	0.525102	0.0010648
17610	-132.86	-131.824	-1.03608	0.649726	0.350274	0.914879	0.00171211	0.669066	0.329222	0.00182155
17620	-123.397	-126.488	3.09172	0.408158	0.591842	0.545803	0.0010464	0.548411	0.450542	0.00243042
17630	-125.213	-129.742	4.52857	0.463673	0.536327	0.199969	0.0100301	0.507722	0.482248	0.00115851
17640	-123.175	-125.33	2.15526	0.693008	0.306992	0.648673	0.000956131	0.203976	0.795068	0.00132554
17650	-123.738	-122.283	-1.45461	0.490347	0.509653	0.986219	0.00124069	0.0704286	0.928331	0.00131964
17660	-126.289	-125.355	-0.934169	0.714435	0.285565	0.92575	0.00135476	0.121936	0.87671	0.00182784
17670	-123.633	-128.352	4.71932	0.913108	0.0868916	0.419313	0.00071164	0.651924	0.347364	0.000858591
17680	-128.941	-119.818	-9.123	0.67363	0.32637	1.45734	0.0331583	0.504679	0.462163	0.00133365
17690	-127.488	-121.235	-6.25259	0.225627	0.774373	1.23735	0.0155404	0.458285	0.526174	0.00248774
17700	-128.049	-123.063	-4.98622	0.543047	0.456953	0.867279	0.234951	0.132795	0.632254	0.00148714
17710	-128.053	-126.993	-1.05929	0.275248	0.724752	0.524226	0.134941	0.609218	0.255841	0.00175525
17720	-129.696	-121.118	-8.57872	0.660607	0.339393	1.17306	0.426969	0.452054	0.120977	0.00119108
17730	-126.749	-122.595	-4.15434	0.642168	0.357832	0.925531	0.0489805	0.498973	0.452046	0.00116253
17740	-128.211	-124.238	-3.97253	0.569533	0.430467	0.714153	0.418992	0.105816	0.475192	0.00118137
17750	-129.188	-126.97	-2.2183	0.487938	0.512062	0.525066	0.482276	0.153202	0.364523	0.00218493
17760	-128.819	-124.779	-4.03972	0.265114	0.734886	0.725023	0.395804	0.380596	0.2236	0.00215322
17770	-132.007	-126.922	-5.0857	0.73031	0.26969	0.876905	0.234616	0.586123	0.179261	0.00193685
17780	-128.542	-125.132	-3.41037	0.800883	0.199117	0.678908	0.332901	0.413649	0.25345	0.000910805
17790	-124.512	-124.836	0.324638	0.524342	0.475658	0.682983	0.00500461	0.349688	0.645307	0.00110854
17800	-125.172	-121.889	-3.28356	0.564572	0.435428	1.23777	0.000574397	0.0677902	0.931635	0.0019686
17810	-122.004	-129.295	7.29136	0.265104	0.734896	0.279639	0.000189979	0.426057	0.573753	0.00218801
17820	-121.788	-131.293	9.50469	0.499444	0.500556	0.0658333	0.000174984	0.31168	0.688145	0.00206118
17830	-123.685	-128.71	5.02503	0.550215	0.449785	0.283291	0.00227327	0.725242	0.272484	0.00178342
17840	-124.329	-122.008	-2.32178	0.713017	0.286983	1.05711	0.00148557	0.504148	0.494367	0.000933235
17850	-124.516	-123.277	-1.23888	0.540553	0.459447	0.986967	0.000972633	0.507827	0.4912	0.000905732
17860	-123.734	-123.763	0.0283479	0.595089	0.404911	0.792813	0.00204581	0.58266	0.415294	0.00141787
17870	-130.662	-121.077	-9.58432	0.311809	0.688191	1.40191	0.100299	0.711891	0.18781	0.0032753
17880	-129.324	-126.111	-3.21362	0.383424	0.616576	0.625392	0.483082	0.172723	0.344195	0.00124055
17890	-121.722	-121.998	0.276427	0.308197	0.691803	0.470122	0.0548611	0.204391	0.740748	0.00328996
17900	-123.788	-128.373	4.58458	0.528462	0.471538	0.304492	0.00295035	0.331793	0.665256	0.00116462
17910	-126.615	-124.162	-2.45338	0.335027	0.664973	0.895942	0.0102457	0.333298	0.656456	0.00146553
17920	-123.619	-120.298	-3.3208	0.576096	0.423904	1.19449	0.000976858	0.380714	0.618309	0.00118004
17930	-125.946	-128.142	2.19575	0.53307	0.46693	0.329629	0.0317217	0.0858555	0.882423	0.00115327
17940	-133.689	-133.129	-0.559983	0.530508	0.469492	0.514474	0.0867852	0.747795	0.16542	0.00130304
17950	-136.045	-135.462	-0.583416	0.617783	0.382217	0.432907	0.219111	0.44845	0.332439	0.00186053
17960	-133.422	-136.712	3.28929	0.547286	0.452714	0.184848	0.0467413	0.394144	0.559115	0.00169406
17970	-133.261	-133.295	0.0332733	0.597841	0.402159	0.562494	0.0262737	0.792294	0.181432	0.00149511
17980	-135.239	-129.667	-5.57197	0.358756	0.641244	0.8701	0.434508	0.420141	0.145351	0.00190471
17990	-135.123	-127.37	-7.75245	0.310912	0.689088	1.20884	0.113196	0.396303	0.490501	0.00227125
18000	-133.818	-129.917	-3.90068	0.460954	0.539046	0.990902	0.0176107	0.517723	0.464666	0.00248723
18010	-137.601	-130.33	-7.27061	0.641726	0.358274	1.11771	0.185303	0.40724	0.407457	0.000856164
18020	-137.736	-135.406	-2.32934	0.741341	0.258659	0.539086	0.470317	0.401144	0.12854	0.00152883
18030	-138.782	-126.085	-12.6972	0.459673	0.540327	1.52248	0.847361	0.133713	0.0189257	0.00193517
18040	-137.023	-134.059	-2.96327	0.697769	0.302231	0.662042	0.244698	0.317844	0.437458	0.000770525
18050	-133.198	-132.808	-0.390186	0.559604	0.440396	0.616811	0.0230784	0.459832	0.51709	0.00119399
18060	-133.708	-134.593	0.884603	0.63147	0.36853	0.448503	0.036215	0.412148	0.551637	0.00147134
18070	-130.228	-134.502	4.27325	0.339013	0.660987	0.325991	0.00324729	0.813824	0.182928	0.00216775
18080	-132.942	-135.956	3.01467	0.357329	0.642671	0.244014	0.0329084	0.656909	0.310183	0.00157069
18090	-126.843	-127.372	0.528544	0.536242	0.463758	0.348825	0.163115	0.344917	0.491968	0.00130697
18100	-126.26	-121.634	-4.62559	0.376677	0.623323	1.09962	0.0119021	0.373029	0.615069	0.00151849
18110	-122.816	-127.074	4.25787	0.292649	0.707351	0.432353	0.00101455	0.480669	0.518317	0.00204734
18120	-123.054	-129.599	6.54478	0.476445	0.523555	0.146798	0.00191965	0.07545	0.92263	0.00151914
18130	-129.759	-133.048	3.28917	0.913117	0.0868834	0.0422519	0.229264	0.493461	0.277274	0.00117951
18140	-128.464	-129.96	1.49579	0.402589	0.597411	0.107838	0.8045	0.195419	8.04639e-05	0.00195097
18150	-127.523	-130.879	3.35656	0.451316	0.548684	0.0611733	0.17217	0.408834	0.418996	0.00129476
18160	-129.804	-131.472	1.66783	0.233754	0.766246	0.170034	0.33335	0.35719	0.30946	0.00184318
18170	-134.21	-136.594	2.38433	0.346107	0.653893	0.190183	0.11894	0.246897	0.634163	0.00279543
18180	-134.814	-135.327	0.513658	0.318741	0.681259	0.255188	0.464494	0.388377	0.147129	0.00224841
18190	-141.488	-143.107	1.61914	0.365734	0.634266	0.19709	0.261001	0.541771	0.197228	0.00167604
18200	-142.182	-141.392	-0.789957	0.637648	0.362352	0.524276	0.100601	0.440635	0.458764	0.00120266
18210	-140.876	-139.164	-1.71222	0.228715	0.771285	0.534253	0.243628	0.320281	0.43609	0.00384853
18220	-142.035	-140.909	-1.12615	0.332737	0.667263	0.405944	0.533019	0.305774	0.161207	0.00308895
18230	-142.528	-139.135	-3.3934	0.236165	0.763835	0.767196	0.121158	0.433912	0.44493	0.0018932
18240	-142.621	-138.104	-4.51734	0.504964	0.495036	0.802348	0.286392	0.334468	0.379139	0.00171137
18250	-141.684	-142.2	0.516769	0.386506	0.613494	0.29565	0.29382	0.11576	0.590419	0.00269336
18260	-141.553	-136.665	-4.88755	0.399682	0.600318	0.891344	0.160936	0.353994	0.48507	0.00160812
18270	-141.671	-138.654	-3.01678	0.483377	0.516623	0.724046	0.128319	0.67824	0.193441	0.0022132
18280	-145.475	-134.727	-10.7486	0.270549	0.729451	1.34216	0.719738	0.0411324	0.23913	0.00209559
18290	-142.972	-140.946	-2.02651	0.260691	0.739309	0.499461	0.520242	0.399685	0.0800738	0.0017917
18300	-141.548	-143.443	1.89444	0.520918	0.479082	0.217604	0.153375	0.131479	0.715146	0.00147972
18310	-142.842	-144.466	1.6245	0.584795	0.415205	0.181926	0.307273	0.0632511	0.629476	0.00161489
18320	-144.89	-145.904	1.01397	0.609981	0.390019	0.205919	0.46145	0.10061	0.43794	0.00207782
18330	-143.575	-144.103	0.527848	0.494525	0.505475	0.196266	0.879992	0.0653783	0.0546301	0.00224491
18340	-134.357	-133.628	-0.72877	0.312409	0.687591	0.45092	0.210285	0.080545	0.70917	0.00208276
18350	-136.96	-134.966	-1.99367	0.691779	0.308221	0.496477	0.520014	0.177418	0.302568	0.00153057
18360	-134.536	-135.645	1.10869	0.642705	0.357295	0.358674	0.0769116	0.269583	0.653505	0.00110571
18370	-139.264	-136.063	-3.20176	0.74435	0.25565	0.743076	0.127929	0.551416	0.320656	0.00195511
18380	-136.248	-129.118	-7.13089	0.531077	0.468923	1.02622	0.434976	0.320523	0.2445	0.00158135
18390	-137.513	-130.501	-7.01215	0.670909	0.329091	1.02611	0.381953	0.307516	0.31053	0.00151708
18400	-134.651	-134.856	0.20439	0.372179	0.627821	0.32205	0.313338	0.281737	0.404925	0.00174352
18410	-136.347	-128.483	-7.86383	0.554487	0.445513	1.11448	0.369399	0.286937	0.343664	0.00131846
18420	-135.722	-128.491	-7.23034	0.38134	0.61866	1.02	0.51538	0.305332	0.179288	0.0024772
18430	-135.471	-134.581	-0.890272	0.305476	0.694524	0.421873	0.348872	0.167521	0.483606	0.00171816
18440	-134.525	-136.628	2.10235	0.463623	0.536377	0.145587	0.270021	0.385554	0.344425	0.00180077
18450	-135.201	-136.147	0.946322	0.482341	0.517659	0.231576	0.377338	0.136703	0.48596	0.00129693
18460	-134.285	-136.92	2.63503	0.415145	0.584855	0.111981	0.216202	0.247561	0.536237	0.00214495
18470	-141.211	-143.645	2.43349	0.312266	0.687734	0.0742605	0.407532	0.0642768	0.528191	0.00296727
18480	-140.942	-144.277	3.33486	0.215633	0.784367	0.0553212	0.185812	0.332589	0.481599	0.00245404
18490	-143.64	-146.103	2.46309	0.241249	0.758751	0.0253026	0.66379	0.0715948	0.264615	0.00505912
18500	-148.98	-151.397	2.41691	0.406814	0.593186	0.0314735	0.670981	0.125934	0.203085	0.00253666
18510	-139.796	-143.218	3.42119	0.154041	0.845959	0.114353	0.0859356	0.0249301	0.889134	0.00419126
18520	-135.529	-136.47	0.940879	0.210638	0.789362	0.213424	0.458341	0.261451	0.280208	0.00249073
18530	-134.713	-133.519	-1.19382	0.272605	0.727395	0.448712	0.356836	0.358955	0.284209	0.003203
18540	-135.933	-137.617	1.68457	0.668764	0.331236	0.210271	0.210002	0.50261	0.287388	0.00151927
18550	-134.032	-132.183	-1.84914	0.323364	0.676636	0.574277	0.185366	0.400049	0.414585	0.00211467
18560	-137.028	-132.853	-4.17553	0.292377	0.707623	0.708985	0.553932	0.146452	0.299616	0.00152169
18570	-132.813	-137.17	4.35624	0.277495	0.722505	0.284256	0.00474234	0.481871	0.513386	0.00151957
18580	-134.976	-141.003	6.02661	0.386574	0.613426	0.17583	0.00249167	0.471882	0.525627	0.000830686
18590	-130.559	-135.049	4.49034	0.410539	0.589461	0.349762	0.00197603	0.605552	0.392472	0.00139341
18600	-132.032	-135.094	3.06104	0.520725	0.479275	0.443199	0.00339414	0.522203	0.474403	0.00219989
18610	-131.356	-131.444	0.0878945	0.383681	0.616319	0.651919	0.00908671	0.218163	0.77275	0.00216616
18620	-133.941	-132.582	-1.35888	0.517197	0.482803	0.5968	0.0842949	0.426515	0.48919	0.00148597
18630	-136.56	-139.389	2.82943	0.810094	0.189906	0.105835	0.188706	0.156404	0.65489	0.00109219
18640	-134.812	-135.41	0.597445	0.494934	0.505066	0.305414	0.244568	0.184356	0.571076	0.00137501
18650	-134.62	-132.182	-2.43754	0.259429	0.740571	0.589649	0.300145	0.276659	0.423196	0.00220949
18660	-134.798	-133.702	-1.09549	0.203538	0.796462	0.411775	0.4791	0.357257	0.163643	0.00379016
18670	-134.549	-131.935	-2.61475	0.307574	0.692426	0.634813	0.219346	0.0698969	0.710757	0.00299175
18680	-138.004	-133.616	-4.38825	0.351688	0.648312	0.774818	0.339182	0.261347	0.39947	0.00110566
18690	-135.024	-129.485	-5.53882	0.455929	0.544071	0.9477	0.177704	0.0819485	0.740348	0.00145889
18700	-134.994	-132.463	-2.53124	0.323503	0.676497	0.614585	0.253984	0.00523838	0.740778	0.00167257
18710	-134.7	-134.632	-0.0677782	0.619868	0.380132	0.438596	0.116481	0.0437298	0.839789	0.00147346
18720	-137.18	-133.849	-3.33089	0.773316	0.226684	0.712265	0.209394	0.57072	0.219886	0.0013313
18730	-134.836	-133.431	-1.40521	0.437555	0.562445	0.508132	0.235566	0.238083	0.526351	0.00229765
18740	-135.711	-130.423	-5.28813	0.396896	0.603104	0.884401	0.271465	0.36118	0.367355	0.00155475
18750	-135.397	-129.03	-6.36692	0.303006	0.696994	0.973185	0.333979	0.0727899	0.593231	0.00199672
18760	-137.085	-126.996	-10.0893	0.602899	0.397101	1.33436	0.379966	0.145562	0.474472	0.00144762
18770	-135.406	-135.385	-0.0210652	0.538893	0.461107	0.324083	0.393639	0.0461155	0.560246	0.00172184
18780	-136.339	-135.136	-1.20375	0.698981	0.301019	0.428176	0.462578	0.239011	0.298411	0.00137342
18790	-133.461	-135.143	1.68135	0.685464	0.314536	0.425287	0.0194078	0.548346	0.432246	0.00115536
18800	-134.998	-136.012	1.01404	0.829731	0.170269	0.518094	0.0145873	0.419189	0.566223	0.000775867
18810	-136.215	-137.88	1.66531	0.675843	0.324157	0.304505	0.07596	0.19572	0.72832	0.000733375
18820	-132.244	-133.754	1.50992	0.341425	0.658575	0.460756	0.0155303	0.320718	0.663752	0.00288764
18830	-130.599	-134.607	4.00817	0.576075	0.423925	0.420144	0.00154002	0.453497	0.544963	0.00166471
18840	-132.812	-134.288	1.47662	0.610537	0.389463	0.496278	0.0110124	0.234038	0.75495	0.00163629
18850	-128.374	-132.797	4.42316	0.531814	0.468186	0.560593	0.000204103	0.268415	0.731381	0.00160054
18860	-131.52	-134.366	2.84573	0.380991	0.619009	0.354597	0.0115919	0.509992	0.478416	0.00178963
18870	-140.149	-138.636	-1.51282	0.548222	0.451778	0.697497	0.0326451	0.552454	0.414901	0.00156036
18880	-141.801	-143.653	1.85144	0.747305	0.252695	0.615801	0.00193709	0.773343	0.22472	0.00103646
18890	-130.271	-138.15	7.87899	0.763663	0.236337	0.180771	0.000300689	0.553302	0.446397	0.000968854
18900	-128.85	-136.424	7.57398	0.621747	0.378253	0.281266	0.000137229	0.585193	0.41467	0.00157324
18910	-131.281	-130.477	-0.80358	0.600769	0.399231	0.971404	0.000711836	0.453039	0.546249	0.00103278
18920	-132.031	-126.064	-5.9664	0.322685	0.677315	1.491	0.000675375	0.514601	0.484724	0.00244741
18930	-131.194	-128.907	-2.28648	0.274531	0.725469	0.947083	0.00474131	0.680698	0.314561	0.00298486
18940	-142.505	-135.403	-7.10147	0.16342	0.83658	1.03003	0.39676	0.486627	0.116613	0.00310467
18950	-142.125	-139.079	-3.04581	0.359502	0.640498	0.65951	0.268638	0.23576	0.495602	0.00315559
18960	-140.994	-138.991	-2.00334	0.263556	0.736444	0.511537	0.434434	0.366208	0.199358	0.0036208
18970	-142.9	-142.43	-0.469778	0.202692	0.797308	0.36543	0.391768	0.143793	0.464439	0.00567503
18980	-142.165	-137.055	-5.11025	0.273715	0.726285	0.802599	0.547463	0.225143	0.227394	0.00243719
18990	-141.651	-141.229	-0.422494	0.312711	0.687289	0.358808	0.410781	0.54455	0.0446688	0.00330342
19000	-145.12	-133.598	-11.5222	0.438773	0.561227	1.45508	0.48264	0.357581	0.159778	0.00249081
19010	-140.8	-137.705	-3.09422	0.296874	0.703126	0.809916	0.054115	0.199434	0.746451	0.00179275
19020	-142.533	-137.035	-5.49738	0.378103	0.621897	1.01482	0.0789932	0.562597	0.35841	0.00316233
19030	-146.278	-146.932	0.654927	0.203352	0.796648	0.306149	0.223101	0.34198	0.434919	0.00315976
19040	-147.169	-148.165	0.996115	0.230518	0.769482	0.210888	0.442137	0.0122067	0.545656	0.00274198
19050	-141.479	-136.912	-4.56641	0.161704	0.838296	0.798051	0.310912	0.0106483	0.67844	0.00352145
19060	-133.182	-136.338	3.15636	0.526671	0.473329	0.266975	0.021684	0.307033	0.671283	0.00198533
19070	-135.612	-133.367	-2.24531	0.640474	0.359526	0.618052	0.178277	0.166525	0.655198	0.00146605
19080	-142.786	-137.134	-5.65225	0.40624	0.59376	0.856596	0.550459	0.121734	0.327808	0.00214882
19090	-134.032	-134.391	0.359115	0.477325	0.522675	0.424163	0.0852869	0.354536	0.560177	0.00127068
19100	-129.452	-129.689	0.236653	0.379644	0.620356	0.272047	0.520928	0.368739	0.110333	0.0027701
19110	-128.316	-130.628	2.3122	0.799067	0.200933	0.158451	0.187517	0.412284	0.400199	0.000768833
19120	-128.293	-126.665	-1.62819	0.854126	0.145874	0.61118	0.0974724	0.217775	0.684753	0.000965531
19130	-128.627	-127.658	-0.969311	0.365591	0.634409	0.458127	0.255669	0.373308	0.371023	0.00134165
19140	-126.78	-122.703	-4.07717	0.614259	0.385741	0.996714	0.0203062	0.796627	0.183067	0.00150736
19150	-129.632	-121.162	-8.47053	0.209245	0.790755	1.33297	0.0630857	0.464117	0.472798	0.00256198
19160	-136.519	-132.49	-4.02953	0.282445	0.717555	0.815319	0.144475	0.568907	0.286618	0.00154096
19170	-135.891	-131.519	-4.37259	0.493907	0.506093	0.90595	0.0766388	0.316042	0.607319	0.00227698
19180	-136.379	-127.502	-8.8767	0.692531	0.307469	1.31701	0.11992	0.618348	0.261732	0.0013311
19190	-138.255	-137.387	-0.868144	0.626318	0.373682	0.416787	0.364474	0.447732	0.187793	0.000653543
19200	-135.17	-135.645	0.475378	0.508688	0.491312	0.310491	0.265196	0.241617	0.493187	0.0012169
19210	-136.006	-131.585	-4.42092	0.298857	0.701143	0.761156	0.402466	0.0562862	0.541248	0.00263923
19220	-135.491	-134.535	-0.956159	0.678213	0.321787	0.411862	0.422777	0.40151	0.175713	0.00102499
19230	-132.433	-133.647	1.21389	0.203628	0.796372	0.605337	0.00434027	0.761297	0.234362	0.00264681
19240	-131.714	-135.894	4.17955	0.215065	0.784935	0.327554	0.00351084	0.447782	0.548707	0.00295178
19250	-133.998	-130.552	-3.44609	0.275162	0.724838	0.966526	0.0137525	0.431386	0.554862	0.00366085
19260	-134.181	-131.801	-2.38035	0.585166	0.414834	0.730598	0.0591587	0.524705	0.416136	0.00170446
19270	-134.569	-130.537	-4.03208	0.518125	0.481875	0.838138	0.112573	0.490949	0.396477	0.00143245
19280	-132.939	-136.109	3.16982	0.564087	0.435913	0.212541	0.0393428	0.272325	0.688332	0.00145608
19290	-131.609	-132.382	0.772983	0.405721	0.594279	0.652411	0.00424219	0.45972	0.536038	0.00172061
19300	-129.532	-134.102	4.56945	0.280254	0.719746	0.595057	0.000115368	0.573805	0.42608	0.00385206
19310	-130.172	-133.373	3.20066	0.382511	0.617489	0.685653	0.000194491	0.250588	0.749217	0.00313171
19320	-136.226	-140.596	4.36975	0.538155	0.461845	0.538483	0.000278265	0.13128	0.868442	0.0011561
19330	-141.6	-149.938	8.33855	0.401349	0.598651	0.20888	0.0001297	0.627031	0.372839	0.00257979
19340	-142.015	-151.398	9.38274	0.519996	0.480004	0.119726	0.000110403	0.545908	0.453981	0.00181366
19350	-141.098	-136.426	-4.67212	0.241064	0.758936	0.99176	0.0409129	0.453897	0.50519	0.00290935
19360	-142.136	-141.37	-0.766303	0.407531	0.592469	0.395161	0.409124	0.366822	0.224054	0.00169529
19370	-148.701	-143.551	-5.14984	0.439998	0.560002	0.926016	0.14547	0.316516	0.538014	0.00225833
19380	-151.303	-141.998	-9.30507	0.250938	0.749062	1.24333	0.432968	0.398012	0.16902	0.00230817
19390	-154.039	-151.52	-2.51911	0.254768	0.745232	0.574847	0.380432	0.483923	0.135645	0.00383332
19400	-156.06	-154.519	-1.54115	0.232648	0.767352	0.449496	0.52639	0.304009	0.169601	0.00216256
19410	-155.946	-158.23	2.28343	0.248754	0.751246	0.122125	0.285945	0.547703	0.166353	0.00199775
19420	-150.053	-148.766	-1.2877	0.460152	0.539848	0.449455	0.401216	0.513016	0.0857679	0.00129724
19430	-148.303	-147.364	-0.938834	0.313444	0.686556	0.417892	0.380739	0.308005	0.311256	0.00268828
19440	-148.138	-147.66	-0.478181	0.330413	0.669587	0.397798	0.286742	0.529435	0.183822	0.00223467
19450	-151.997	-153.086	1.08811	0.627987	0.372013	0.217678	0.372644	0.404682	0.222675	0.00214306
19460	-147.084	-145.33	-1.75461	0.340967	0.659033	0.636152	0.0836377	0.533374	0.382988	0.00241172
19470	-153.173	-149.646	-3.52713	0.0840967	0.915903	0.963907	0.0151831	0.0350772	0.94974	0.00547668
19480	-151.732	-153.551	1.81869	0.202646	0.797354	0.462017	0.0105359	0.630893	0.358571	0.00567033
19490	-153.037	-152.849	-0.188441	0.225043	0.774957	0.396788	0.20694	0.222318	0.570742	0.00362522
19500	-152.353	-147.482	-4.87124	0.0615313	0.938469	1.06523	0.0220586	0.27936	0.698582	0.00494877
19510	-144.624	-143.51	-1.11375	0.246915	0.753085	0.861796	0.00326705	0.516031	0.480702	0.00451741
19520	-145.887	-146.887	1.00013	0.270082	0.729918	0.442308	0.0333078	0.102982	0.86371	0.00364481
19530	-140.725	-138.648	-2.07705	0.186212	0.813788	0.700858	0.0573239	0.54827	0.394406	0.00395052
19540	-142.196	-137.879	-4.31708	0.350299	0.649701	0.765715	0.34425	0.555809	0.099941	0.00175699
19550	-146.065	-140.351	-5.71409	0.746733	0.253267	0.865464	0.53655	0.158961	0.30449	0.00176853
19560	-142.094	-136.323	-5.77128	0.574729	0.425271	1.15602	0.0228257	0.396495	0.580679	0.00108844
19570	-134.727	-135.503	0.776758	0.386452	0.613548	0.267083	0.304822	0.22577	0.469408	0.00195347
19580	-136.158	-135.384	-0.773834	0.47097	0.52903	0.423527	0.303093	0.37891	0.317997	0.00108025
